"TIME","FONTE","LOAD"
0.4331982035,16.9303,12.8677
0.43320121,16.9321,12.8671
0.43320122,16.9322,12.8671
0.433201567,16.9324,12.8669
0.433201695,16.9325,12.8668
0.43320371,16.9337,12.8656
0.43320372,16.9337,12.8656
0.433204067,16.934,12.8654
0.433204195,16.934,12.8653
0.433220323,16.9376,12.8587
0.433236707,16.9411,12.8597
0.433269475,16.9294,12.8619
0.433295055,16.9203,12.877
0.43329507,16.9203,12.877
0.433295766,16.9198,12.8776
0.433296278,16.9195,12.878
0.433297555,16.9187,12.879
0.43329757,16.9187,12.879
0.433298266,16.9187,12.8794
0.433298778,16.919,12.8797
0.4333012825,16.9208,12.8798
0.4333013025,16.9209,12.8798
0.4333017575,16.9212,12.8796
0.4333020135,16.9214,12.8795
0.4333037825,16.9227,12.8784
0.4333038025,16.9227,12.8784
0.4333042575,16.923,12.8782
0.4333045135,16.9231,12.878
0.4333367695,16.9337,12.8682
0.4333951175,16.9159,12.8896
0.4333958285,16.9155,12.8902
0.4333976175,16.9144,12.8916
0.4333983285,16.9144,12.8921
0.433401345,16.9167,12.8925
0.43340182,16.917,12.8924
0.433403845,16.9186,12.8912
0.43340432,16.919,12.8909
0.433420448,16.9243,12.8843
0.433436832,16.9296,12.8864
0.4334696,16.9187,12.8906
0.43349518,16.9103,12.9081
0.433495195,16.9102,12.9081
0.433495891,16.9098,12.9087
0.433496403,16.9095,12.9092
0.43349768,16.9086,12.9103
0.433497695,16.9086,12.9103
0.433498391,16.9086,12.9108
0.433498903,16.9091,12.9111
0.4335014075,16.9111,12.9115
0.4335014275,16.9111,12.9115
0.4335018825,16.9115,12.9113
0.4335021385,16.9117,12.9112
0.4335039075,16.9132,12.9102
0.4335039275,16.9132,12.9102
0.4335043825,16.9136,12.9099
0.4335046385,16.9137,12.9098
0.4335368945,16.9281,12.8986
0.4335952425,16.9247,12.9046
0.4335959535,16.9245,12.9049
0.4335977425,16.9239,12.9057
0.4335984535,16.924,12.9059
0.43360147,16.926,12.9052
0.433601945,16.9264,12.9049
0.43360397,16.9278,12.9037
0.433604445,16.9281,12.9034
0.433636957,16.939,12.8915
0.433695305,16.9301,12.8983
0.433696016,16.9298,12.8986
0.433697805,16.929,12.8995
0.433698516,16.929,12.8997
0.4337015325,16.9309,12.8992
0.4337020075,16.9312,12.8989
0.4337040325,16.9325,12.8977
0.4337045075,16.9328,12.8974
0.4337370195,16.9418,12.8863
0.4337953675,16.9337,12.8906
0.4337960785,16.9335,12.8908
0.4337978675,16.9329,12.8914
0.4337985785,16.9329,12.8915
0.433801595,16.9347,12.8907
0.43380207,16.935,12.8904
0.433804095,16.9363,12.8891
0.43380457,16.9365,12.8888
0.433837082,16.9438,12.8785
0.43389543,16.9327,12.8855
0.433896141,16.9325,12.8858
0.43389793,16.9318,12.8864
0.433898641,16.9319,12.8866
0.4339016575,16.9337,12.8859
0.4339021325,16.934,12.8856
0.4339041575,16.9352,12.8843
0.4339046325,16.9355,12.884
0.4339371445,16.9424,12.8744
0.4339954925,16.9196,12.8974
0.4339962035,16.9191,12.8979
0.4339979925,16.9178,12.8994
0.4339987035,16.9178,12.8999
0.43400172,16.92,12.9005
0.434002195,16.9203,12.9003
0.43400422,16.9219,12.8991
0.434004695,16.9222,12.8988
0.434037207,16.9349,12.8869
0.434095555,16.9296,12.8914
0.434096266,16.9294,12.8917
0.434098055,16.9287,12.8924
0.434098766,16.9288,12.8926
0.4341017825,16.9307,12.8919
0.4341022575,16.931,12.8916
0.4341042825,16.9323,12.8903
0.4341047575,16.9326,12.89
0.4341372695,16.9402,12.8805
0.4341956175,16.9207,12.9003
0.4341963285,16.9203,12.9009
0.4341981175,16.9191,12.9022
0.4341988285,16.9191,12.9027
0.434201845,16.9213,12.903
0.43420232,16.9217,12.9028
0.434204345,16.9232,12.9016
0.43420482,16.9235,12.9013
0.434220948,16.9284,12.8945
0.434237332,16.9334,12.8961
0.4342701,16.9225,12.8993
0.43429568,16.9139,12.9158
0.434295695,16.9139,12.9158
0.434296391,16.9134,12.9164
0.434296903,16.9131,12.9168
0.43429818,16.9123,12.9179
0.434298195,16.9123,12.9179
0.434298891,16.9123,12.9183
0.434299403,16.9127,12.9187
0.4343019075,16.9146,12.9189
0.4343019275,16.9147,12.9189
0.4343023825,16.915,12.9187
0.4343026385,16.9152,12.9186
0.4343044075,16.9167,12.9176
0.4343044275,16.9167,12.9176
0.4343048825,16.917,12.9173
0.4343051385,16.9171,12.9172
0.4343373945,16.9308,12.9057
0.4343957425,16.9279,12.9096
0.4343964535,16.9277,12.9098
0.4343982425,16.9272,12.9104
0.4343989535,16.9273,12.9106
0.43440197,16.9292,12.9097
0.434402445,16.9296,12.9094
0.43440447,16.9309,12.9082
0.434404945,16.9312,12.9079
0.434437457,16.9401,12.8974
0.434495805,16.9317,12.9031
0.434496516,16.9315,12.9033
0.434498305,16.9309,12.9039
0.434499016,16.9309,12.9041
0.4345020325,16.9328,12.9032
0.4345025075,16.9331,12.903
0.4345045325,16.9344,12.9017
0.4345050075,16.9347,12.9014
0.4345375195,16.9418,12.8918
0.4345958675,16.9211,12.9123
0.4345965785,16.9206,12.9128
0.4345983675,16.9194,12.9142
0.4345990785,16.9194,12.9147
0.434602095,16.9216,12.915
0.43460257,16.9219,12.9148
0.434604595,16.9234,12.9136
0.43460507,16.9238,12.9133
0.434637582,16.934,12.9035
0.43469593,16.9167,12.9241
0.434696641,16.9163,12.9246
0.43469843,16.9152,12.926
0.434699141,16.9152,12.9264
0.4347021575,16.9175,12.9268
0.4347026325,16.9179,12.9266
0.4347046575,16.9195,12.9254
0.4347051325,16.9198,12.9251
0.4347376445,16.9316,12.9149
0.4347959925,16.916,12.9345
0.4347967035,16.9156,12.9351
0.4347984925,16.9146,12.9364
0.4347992035,16.9146,12.9369
0.43480222,16.9169,12.9371
0.434802695,16.9173,12.9369
0.434804705,16.9188,12.9357
0.434805003,16.9191,12.9355
0.434837707,16.9323,12.9238
0.434896055,16.927,12.9299
0.434896766,16.9267,12.9302
0.434898555,16.9261,12.9309
0.434899266,16.9262,12.9311
0.4349022825,16.9282,12.9303
0.4349027575,16.9285,12.93
0.4349047825,16.9299,12.9288
0.4349052575,16.9302,12.9285
0.4349377695,16.9396,12.9177
0.4349961175,16.9324,12.922
0.4349968285,16.9322,12.9222
0.4349986175,16.9317,12.9228
0.4349993285,16.9318,12.9229
0.435002345,16.9336,12.922
0.43500282,16.9339,12.9217
0.435004845,16.9351,12.9205
0.43500532,16.9354,12.9202
0.435037832,16.9433,12.9095
0.43509618,16.9341,12.9143
0.435096891,16.9339,12.9145
0.43509868,16.9333,12.9151
0.435099391,16.9333,12.9152
0.4351024075,16.9351,12.9144
0.4351028825,16.9354,12.9141
0.4351049075,16.9366,12.9128
0.4351053825,16.9369,12.9125
0.4351378945,16.9442,12.902
0.4351962425,16.9312,12.9112
0.4351969535,16.9309,12.9115
0.4351987425,16.9301,12.9123
0.4351994535,16.9301,12.9126
0.43520247,16.932,12.912
0.435202945,16.9323,12.9117
0.43520497,16.9336,12.9105
0.435205445,16.9339,12.9102
0.435237957,16.9425,12.899
0.4352960675,16.9359,12.901
0.4352962683,16.9358,12.9011
0.435296632,16.9357,12.9012
0.435298775,16.9351,12.9017
0.435299132,16.9351,12.9018
0.4353025175,16.9369,12.9008
0.4353028155,16.9371,12.9006
0.4353050175,16.9384,12.8993
0.4353053155,16.9386,12.8991
0.4353216355,16.9417,12.8923
0.4353380195,16.9448,12.8923
0.4353707875,16.9355,12.8924
0.4353963675,16.9283,12.9027
0.4353963825,16.9282,12.9027
0.4353970785,16.9279,12.9031
0.4353975905,16.9276,12.9034
0.4353988675,16.927,12.904
0.4353988825,16.927,12.9041
0.4353995785,16.927,12.9043
0.4354000905,16.9274,12.9045
0.435402595,16.929,12.904
0.435402615,16.929,12.904
0.43540307,16.9293,12.9038
0.435403326,16.9295,12.9036
0.43540508,16.9306,12.9025
0.435405085,16.9306,12.9025
0.435405378,16.9308,12.9023
0.435405442,16.9308,12.9023
0.435438082,16.9404,12.8912
0.43549643,16.9338,12.8944
0.435497141,16.9336,12.8946
0.43549893,16.933,12.8951
0.435499641,16.9331,12.8952
0.4355026575,16.9349,12.8943
0.4355031325,16.9352,12.894
0.4355051575,16.9364,12.8927
0.4355056325,16.9367,12.8925
0.4355381445,16.9438,12.8823
0.4355964925,16.927,12.8965
0.4355972035,16.9266,12.8969
0.4355989925,16.9256,12.898
0.4355997035,16.9256,12.8984
0.43560272,16.9276,12.8983
0.435603195,16.9279,12.898
0.435605205,16.9293,12.8968
0.435605503,16.9295,12.8966
0.435621823,16.9342,12.8895
0.435638207,16.939,12.8889
0.435670975,16.9318,12.8877
0.435696555,16.9262,12.8977
0.43569657,16.9262,12.8977
0.435697266,16.9259,12.8981
0.435697778,16.9256,12.8984
0.435699055,16.925,12.8991
0.43569907,16.925,12.8991
0.435699766,16.9251,12.8994
0.435700278,16.9254,12.8995
0.4357027825,16.9271,12.8991
0.4357028025,16.9271,12.8991
0.4357032575,16.9274,12.8988
0.4357035135,16.9276,12.8986
0.4357052675,16.9288,12.8976
0.4357052725,16.9288,12.8976
0.4357055655,16.929,12.8974
0.4357056295,16.929,12.8973
0.4357218855,16.9357,12.8905
0.4357710375,16.9277,12.8907
0.4357965975,16.9236,12.9019
0.4357966325,16.9236,12.902
0.4357970725,16.9233,12.9022
0.4357978405,16.923,12.9027
0.4357990975,16.9223,12.9034
0.4357991325,16.9223,12.9034
0.4357995725,16.9222,12.9036
0.4358003405,16.9227,12.904
0.435802835,16.9244,12.9036
0.435802865,16.9244,12.9036
0.435803192,16.9247,12.9034
0.435803576,16.9249,12.9032
0.43580528,16.9262,12.9021
0.435805335,16.9262,12.9021
0.435805596,16.9264,12.902
0.435805692,16.9264,12.9019
0.435821948,16.9335,12.895
0.4358711,16.9215,12.8998
0.43589666,16.9153,12.9161
0.435896695,16.9152,12.9162
0.435897135,16.9149,12.9165
0.435897903,16.9144,12.9172
0.43589916,16.9136,12.9182
0.435899195,16.9136,12.9182
0.435899635,16.9135,12.9185
0.435900403,16.914,12.919
0.4359028975,16.9159,12.9192
0.4359029275,16.916,12.9192
0.4359032545,16.9162,12.9191
0.4359036385,16.9165,12.919
0.4359053975,16.9179,12.9179
0.4359054275,16.9179,12.9179
0.4359057545,16.9182,12.9177
0.4359061385,16.9184,12.9175
0.4359383945,16.9324,12.9053
0.4359967425,16.9345,12.9018
0.4359974535,16.9344,12.9019
0.4359992425,16.9341,12.9021
0.4359999535,16.9342,12.9022
0.43600297,16.936,12.901
0.436003445,16.9363,12.9007
0.43600547,16.9375,12.8994
0.436005945,16.9377,12.8992
0.436038457,16.9454,12.888
0.436096805,16.933,12.8957
0.436097516,16.9326,12.896
0.436099305,16.9318,12.8968
0.436100016,16.9319,12.8971
0.4361030325,16.9337,12.8965
0.4361035075,16.934,12.8962
0.4361055325,16.9352,12.8949
0.4361060075,16.9355,12.8946
0.4361385195,16.9431,12.8843
0.4361968675,16.9267,12.8984
0.4361975785,16.9263,12.8988
0.4361993675,16.9253,12.8999
0.4362000785,16.9253,12.9003
0.436203095,16.9273,12.9001
0.43620357,16.9277,12.8999
0.43620558,16.929,12.8986
0.436205878,16.9292,12.8985
0.436222198,16.934,12.8914
0.436238582,16.9388,12.8908
0.43627135,16.9318,12.8895
0.43629693,16.9263,12.8994
0.436296945,16.9263,12.8994
0.436297641,16.926,12.8997
0.436298153,16.9257,12.9
0.43629943,16.9251,12.9007
0.436299445,16.9251,12.9007
0.436300141,16.9252,12.901
0.436300653,16.9255,12.9012
0.4363031575,16.9272,12.9007
0.4363031775,16.9272,12.9007
0.4363036325,16.9275,12.9004
0.4363038885,16.9276,12.9002
0.4363056425,16.9288,12.8992
0.4363056475,16.9288,12.8992
0.4363059405,16.9291,12.899
0.4363060045,16.9291,12.8989
0.4363222605,16.9359,12.8919
0.4363714125,16.925,12.8943
0.4363969725,16.9193,12.909
0.4363970075,16.9193,12.909
0.4363974475,16.919,12.9094
0.4363982155,16.9186,12.9099
0.4363994725,16.9178,12.9109
0.4363995075,16.9178,12.9109
0.4363999475,16.9176,12.9112
0.4364007155,16.9182,12.9116
0.43640321,16.92,12.9117
0.43640324,16.92,12.9117
0.436403567,16.9202,12.9115
0.436403951,16.9205,12.9114
0.43640571,16.9218,12.9103
0.43640574,16.9219,12.9103
0.436406067,16.9221,12.9101
0.436406451,16.9223,12.9099
0.436422323,16.9299,12.9052
0.436438707,16.9265,12.9005
0.436497035,16.9144,12.9231
0.436497055,16.9144,12.9231
0.43649751,16.9141,12.9235
0.436497766,16.9139,12.9237
0.436499535,16.9128,12.9251
0.436499555,16.9128,12.9251
0.43650001,16.9127,12.9255
0.436500266,16.9129,12.9256
0.4365032725,16.9152,12.9261
0.4365032825,16.9152,12.9261
0.4365036295,16.9154,12.926
0.4365037575,16.9156,12.9259
0.4365057725,16.9172,12.9248
0.4365057825,16.9172,12.9248
0.4365061295,16.9174,12.9245
0.4365062575,16.9175,12.9245
0.4365223855,16.9257,12.9179
0.4365715375,16.9161,12.9232
0.4365970975,16.9111,12.9396
0.4365971325,16.9111,12.9396
0.4365975725,16.9108,12.94
0.4365983405,16.9104,12.9406
0.4365995975,16.9096,12.9417
0.4365996325,16.9096,12.9417
0.4366000725,16.9094,12.942
0.4366008405,16.9101,12.9425
0.436603335,16.912,12.9427
0.436603365,16.9121,12.9427
0.436603692,16.9123,12.9426
0.436604076,16.9127,12.9424
0.436605835,16.9141,12.9414
0.436605865,16.9141,12.9414
0.436606192,16.9144,12.9412
0.436606576,16.9146,12.9409
0.436638832,16.9298,12.9285
0.43669718,16.931,12.9275
0.436697891,16.9309,12.9277
0.43669968,16.9304,12.9282
0.436700391,16.9305,12.9283
0.4367034075,16.9324,12.9273
0.4367038825,16.9327,12.927
0.4367059075,16.934,12.9257
0.4367063825,16.9343,12.9254
0.4367388945,16.9417,12.9156
0.4367972425,16.9238,12.9324
0.4367979535,16.9234,12.9329
0.4367997425,16.9224,12.934
0.4368004535,16.9225,12.9344
0.43680347,16.9245,12.9344
0.436803945,16.9249,12.9342
0.436805955,16.9263,12.9329
0.436806253,16.9265,12.9327
0.436838957,16.9377,12.921
0.436897305,16.9332,12.9229
0.436898016,16.933,12.9231
0.436899805,16.9325,12.9236
0.436900516,16.9326,12.9237
0.4369035325,16.9344,12.9228
0.4369040075,16.9347,12.9225
0.4369060325,16.9359,12.9212
0.4369065075,16.9362,12.9209
0.4369390195,16.9437,12.9104
0.4369973675,16.9284,12.9226
0.4369980785,16.9281,12.923
0.4369998675,16.9271,12.924
0.4370005785,16.9272,12.9244
0.437003595,16.9291,12.9241
0.43700407,16.9294,12.9238
0.43700608,16.9307,12.9226
0.437006378,16.9309,12.9224
0.437022698,16.9355,12.9153
0.437039082,16.9402,12.9164
0.43709741,16.929,12.9205
0.43709743,16.929,12.9205
0.437097885,16.9288,12.9207
0.437098141,16.9287,12.9209
0.43709991,16.928,12.9217
0.43709993,16.9279,12.9217
0.437100385,16.928,12.9219
0.437100641,16.928,12.9218
0.4371036475,16.9299,12.9214
0.4371036575,16.9299,12.9214
0.4371040045,16.9302,12.9212
0.4371041325,16.9302,12.9211
0.4371061475,16.9316,12.9199
0.4371061575,16.9316,12.9199
0.4371065045,16.9318,12.9196
0.4371066325,16.9319,12.9196
0.4371391445,16.9403,12.9093
0.4371974925,16.9291,12.9184
0.4371982035,16.9288,12.9187
0.4371999925,16.9281,12.9195
0.4372007035,16.9282,12.9197
0.43720372,16.9301,12.919
0.437204195,16.9304,12.9188
0.43720622,16.9318,12.9175
0.437206695,16.9321,12.9172
0.437239207,16.9404,12.907
0.437297555,16.9296,12.9156
0.437298266,16.9293,12.9159
0.437300055,16.9286,12.9167
0.437300766,16.9286,12.9169
0.4373037825,16.9305,12.9162
0.4373042575,16.9309,12.9159
0.4373062825,16.9322,12.9147
0.4373067575,16.9325,12.9144
0.4373392695,16.9408,12.9041
0.4373976175,16.93,12.9124
0.4373983285,16.9297,12.9127
0.4374001175,16.929,12.9134
0.4374008285,16.9291,12.9137
0.437403845,16.931,12.913
0.43740432,16.9313,12.9127
0.437406345,16.9326,12.9114
0.43740682,16.9329,12.9112
0.437439332,16.9411,12.9009
0.43749768,16.9298,12.9097
0.437498391,16.9295,12.91
0.43750018,16.9288,12.9107
0.437500891,16.9289,12.9109
0.4375039075,16.9308,12.9103
0.4375043825,16.9311,12.91
0.4375064075,16.9324,12.9087
0.4375068825,16.9327,12.9084
0.4375393945,16.9412,12.898
0.4375977425,16.9265,12.911
0.4375984535,16.9261,12.9114
0.4376002425,16.9252,12.9124
0.4376009535,16.9252,12.9128
0.43760397,16.9272,12.9125
0.437604445,16.9275,12.9123
0.437606455,16.9289,12.911
0.437606753,16.9291,12.9108
0.437639457,16.9403,12.8984
0.437697805,16.9362,12.8982
0.437698516,16.936,12.8984
0.437700305,16.9355,12.8989
0.437701016,16.9356,12.899
0.4377040325,16.9373,12.898
0.4377045075,16.9376,12.8977
0.4377065325,16.9387,12.8964
0.4377070075,16.939,12.8961
0.4377395195,16.9455,12.8859
0.4377978675,16.9281,12.8999
0.4377985785,16.9277,12.9003
0.4378003675,16.9267,12.9014
0.4378010785,16.9267,12.9018
0.437804095,16.9287,12.9016
0.43780457,16.929,12.9014
0.43780658,16.9303,12.9001
0.437806878,16.9305,12.9
0.437823198,16.9351,12.8929
0.437839582,16.9398,12.8922
0.43787235,16.9326,12.8909
0.43789793,16.927,12.9006
0.437897945,16.927,12.9006
0.437898641,16.9266,12.901
0.437899153,16.9264,12.9013
0.43790043,16.9258,12.902
0.437900445,16.9258,12.902
0.437901141,16.9258,12.9022
0.437901653,16.9262,12.9024
0.4379041575,16.9278,12.9019
0.4379041775,16.9278,12.9019
0.4379046325,16.9281,12.9016
0.4379048885,16.9283,12.9015
0.4379066425,16.9295,12.9004
0.4379066475,16.9295,12.9004
0.4379069405,16.9297,12.9002
0.4379070045,16.9297,12.9002
0.4379396445,16.9399,12.8887
0.4379979925,16.9352,12.8896
0.4379987035,16.9351,12.8898
0.4380004925,16.9346,12.8902
0.4380012035,16.9347,12.8903
0.43800422,16.9364,12.8893
0.438004695,16.9367,12.889
0.43800672,16.9379,12.8878
0.438007195,16.9382,12.8875
0.438039707,16.9456,12.8765
0.438098055,16.9322,12.8854
0.438098766,16.9318,12.8858
0.438100555,16.931,12.8866
0.438101266,16.931,12.8869
0.4381042825,16.9329,12.8863
0.4381047575,16.9332,12.886
0.4381067825,16.9344,12.8848
0.4381072575,16.9347,12.8845
0.4381397695,16.9421,12.8745
0.4381981175,16.9285,12.8858
0.4381988285,16.9282,12.8861
0.4382006175,16.9274,12.887
0.4382013285,16.9275,12.8873
0.438204345,16.9294,12.8868
0.43820482,16.9297,12.8865
0.43820683,16.931,12.8852
0.438207128,16.9312,12.8851
0.438239832,16.9415,12.873
0.43829818,16.939,12.8703
0.438298891,16.9389,12.8704
0.43830068,16.9385,12.8707
0.438301391,16.9386,12.8707
0.4383044075,16.9402,12.8695
0.4383048825,16.9405,12.8692
0.4383069075,16.9416,12.868
0.4383073825,16.9419,12.8677
0.4383398945,16.9481,12.8569
0.4383982425,16.9326,12.8671
0.4383989535,16.9323,12.8674
0.4384007425,16.9314,12.8683
0.4384014535,16.9314,12.8686
0.43840447,16.9332,12.8682
0.438404945,16.9335,12.8679
0.438406955,16.9347,12.8667
0.438407253,16.9349,12.8665
0.438439957,16.9439,12.8547
0.438498305,16.9363,12.8572
0.438499016,16.9361,12.8574
0.438500805,16.9354,12.8579
0.438501516,16.9355,12.8581
0.4385045325,16.9372,12.8572
0.4385050075,16.9375,12.8569
0.4385070325,16.9387,12.8557
0.4385075075,16.939,12.8554
0.4385400195,16.9451,12.8456
0.4385983675,16.9258,12.8625
0.4385990785,16.9253,12.8629
0.4386008675,16.9243,12.8641
0.4386015785,16.9243,12.8646
0.438604595,16.9263,12.8646
0.43860507,16.9266,12.8644
0.43860708,16.928,12.8632
0.438607378,16.9282,12.863
0.438623698,16.9333,12.8559
0.438640082,16.9384,12.8563
0.43869841,16.9305,12.858
0.43869843,16.9305,12.858
0.438698885,16.9304,12.8582
0.438699141,16.9303,12.8583
0.43870091,16.9297,12.8589
0.43870093,16.9297,12.8589
0.438701385,16.9297,12.8591
0.438701641,16.9297,12.859
0.4387046475,16.9316,12.8584
0.4387046575,16.9316,12.8584
0.4387050045,16.9319,12.8581
0.4387051325,16.9319,12.8581
0.4387071475,16.9332,12.8568
0.4387071575,16.9332,12.8568
0.4387075045,16.9334,12.8566
0.4387076325,16.9335,12.8566
0.4387401445,16.9413,12.8466
0.4387984925,16.9297,12.8559
0.4387992035,16.9294,12.8562
0.4388009925,16.9287,12.857
0.4388017035,16.9287,12.8572
0.43880472,16.9306,12.8566
0.438805195,16.9309,12.8563
0.43880722,16.9322,12.855
0.438807695,16.9326,12.8547
0.438840207,16.9411,12.8443
0.438898555,16.9315,12.851
0.438899266,16.9313,12.8512
0.438901055,16.9306,12.8519
0.438901766,16.9307,12.8521
0.4389047825,16.9326,12.8513
0.4389052575,16.9329,12.8511
0.4389072825,16.9341,12.8498
0.4389077575,16.9344,12.8495
0.4389402695,16.9411,12.8405
0.4389986175,16.9188,12.8636
0.4389993285,16.9183,12.8642
0.4390011175,16.9171,12.8656
0.4390018285,16.9171,12.8662
0.439004845,16.9193,12.8667
0.43900532,16.9197,12.8665
0.439007345,16.9212,12.8653
0.43900782,16.9215,12.8651
0.439040332,16.9341,12.8535
0.43909868,16.9303,12.8567
0.439099391,16.9301,12.8569
0.43910118,16.9296,12.8575
0.439101891,16.9297,12.8577
0.4391049075,16.9315,12.8568
0.4391053825,16.9319,12.8566
0.4391074075,16.9331,12.8553
0.4391078825,16.9334,12.855
0.4391403945,16.9412,12.8451
0.4391987425,16.9296,12.8545
0.4391994535,16.9293,12.8548
0.4392012425,16.9286,12.8555
0.4392019535,16.9286,12.8558
0.43920497,16.9305,12.8551
0.439205445,16.9309,12.8548
0.43920747,16.9322,12.8536
0.439207945,16.9325,12.8533
0.439240457,16.9409,12.843
0.439298805,16.9303,12.8511
0.439299516,16.9301,12.8514
0.439301305,16.9294,12.8521
0.439302016,16.9295,12.8524
0.4393050325,16.9313,12.8517
0.4393055075,16.9316,12.8514
0.4393075325,16.9329,12.8501
0.4393080075,16.9332,12.8498
0.4393405195,16.9406,12.8404
0.4393988675,16.9257,12.8544
0.4393995785,16.9253,12.8548
0.4394013675,16.9245,12.8558
0.4394020785,16.9245,12.8561
0.439405095,16.9265,12.8558
0.43940557,16.9269,12.8555
0.43940758,16.9282,12.8543
0.439407878,16.9285,12.8541
0.439424198,16.9353,12.8472
0.43947335,16.922,12.8525
0.43949891,16.9151,12.8697
0.439498945,16.9151,12.8698
0.439499385,16.9148,12.8701
0.439500153,16.9142,12.8708
0.43950141,16.9134,12.8719
0.439501445,16.9134,12.8719
0.439501885,16.9132,12.8723
0.439502653,16.9138,12.8728
0.4395051475,16.9157,12.8731
0.4395051775,16.9157,12.8731
0.4395055045,16.9159,12.873
0.4395058885,16.9162,12.8729
0.4395076475,16.9176,12.8719
0.4395076775,16.9177,12.8719
0.4395080045,16.9179,12.8717
0.4395083885,16.9181,12.8714
0.4395406445,16.9309,12.8607
0.4395989925,16.9245,12.8692
0.4395997035,16.9242,12.8695
0.4396014925,16.9235,12.8704
0.4396022035,16.9236,12.8706
0.43960522,16.9256,12.8701
0.439605695,16.926,12.8698
0.43960772,16.9274,12.8686
0.439608195,16.9277,12.8683
0.439640707,16.9377,12.8577
0.4396988175,16.9303,12.8635
0.4396990183,16.9302,12.8636
0.439699382,16.9301,12.8637
0.439701525,16.9294,12.8645
0.439701882,16.9293,12.8646
0.4397052675,16.9314,12.8639
0.4397055655,16.9316,12.8637
0.4397077675,16.933,12.8624
0.4397080655,16.9332,12.8622
0.4397243855,16.9391,12.8555
0.4397735375,16.9254,12.8599
0.4397990975,16.9183,12.8761
0.4397991325,16.9183,12.8761
0.4397995725,16.918,12.8765
0.4398003405,16.9174,12.8771
0.4398015975,16.9166,12.8782
0.4398016325,16.9166,12.8782
0.4398020725,16.9164,12.8785
0.4398028405,16.917,12.879
0.439805335,16.9188,12.8792
0.439805365,16.9188,12.8792
0.439805692,16.9191,12.8791
0.439806076,16.9193,12.8789
0.439807835,16.9207,12.8779
0.439807865,16.9207,12.8779
0.439808192,16.921,12.8777
0.439808576,16.9211,12.8775
0.439840832,16.934,12.8658
0.43989918,16.9331,12.8653
0.439899891,16.9329,12.8655
0.43990168,16.9325,12.8659
0.439902391,16.9326,12.866
0.4399054075,16.9344,12.8649
0.4399058825,16.9347,12.8646
0.4399079075,16.936,12.8634
0.4399083825,16.9363,12.8631
0.4399408945,16.943,12.8535
0.4399992425,16.9278,12.8663
0.4399999535,16.9275,12.8666
0.4400017425,16.9267,12.8676
0.4400024535,16.9267,12.8679
0.44000547,16.9286,12.8675
0.440005945,16.929,12.8672
0.440007955,16.9303,12.866
0.440008253,16.9305,12.8658
0.440040957,16.9408,12.854
0.440099305,16.9346,12.8564
0.440100016,16.9344,12.8566
0.440101805,16.9338,12.8572
0.440102516,16.9339,12.8574
0.4401055325,16.9356,12.8565
0.4401060075,16.9359,12.8562
0.4401080325,16.9371,12.8549
0.4401085075,16.9374,12.8547
0.4401410195,16.9439,12.8449
0.4401993675,16.9251,12.8618
0.4402000785,16.9247,12.8623
0.4402018675,16.9236,12.8635
0.4402025785,16.9236,12.8639
0.440205595,16.9257,12.864
0.44020607,16.926,12.8637
0.44020808,16.9274,12.8625
0.440208378,16.9276,12.8623
0.440224698,16.9327,12.8552
0.440241082,16.9379,12.8557
0.44029941,16.9302,12.8574
0.44029943,16.9302,12.8574
0.440299885,16.9301,12.8576
0.440300141,16.93,12.8577
0.44030191,16.9294,12.8583
0.44030193,16.9294,12.8583
0.440302385,16.9294,12.8585
0.440302641,16.9295,12.8584
0.4403056475,16.9313,12.8578
0.4403056575,16.9314,12.8578
0.4403060045,16.9316,12.8576
0.4403061325,16.9317,12.8575
0.4403081475,16.933,12.8562
0.4403081575,16.933,12.8562
0.4403085045,16.9332,12.856
0.4403086325,16.9333,12.856
0.4403411445,16.9411,12.846
0.4403994925,16.9295,12.8554
0.4404002035,16.9292,12.8557
0.4404019925,16.9285,12.8564
0.4404027035,16.9286,12.8567
0.44040572,16.9305,12.856
0.440406195,16.9308,12.8557
0.44040822,16.9321,12.8545
0.440408695,16.9324,12.8542
0.440441207,16.941,12.8438
0.440499555,16.9312,12.8508
0.440500266,16.931,12.851
0.440502055,16.9303,12.8517
0.440502766,16.9304,12.8519
0.4405057825,16.9323,12.8512
0.4405062575,16.9326,12.8509
0.4405082825,16.9338,12.8496
0.4405087575,16.9341,12.8494
0.4405412695,16.9415,12.8398
0.4405996175,16.927,12.8525
0.4406003285,16.9267,12.8529
0.4406021175,16.9259,12.8538
0.4406028285,16.9259,12.8541
0.440605845,16.9279,12.8538
0.44060632,16.9282,12.8535
0.44060833,16.9296,12.8522
0.440608628,16.9298,12.8521
0.440624948,16.9364,12.8452
0.4406741,16.9274,12.8455
0.44069966,16.9227,12.8583
0.440699695,16.9226,12.8583
0.440700135,16.9224,12.8586
0.440700903,16.9219,12.8591
0.44070216,16.9212,12.86
0.440702195,16.9212,12.86
0.440702635,16.9211,12.8602
0.440703403,16.9216,12.8606
0.4407058975,16.9233,12.8605
0.4407059275,16.9233,12.8605
0.4407062545,16.9236,12.8603
0.4407066385,16.9238,12.8601
0.4407083425,16.9251,12.8591
0.4407083975,16.9251,12.8591
0.4407086585,16.9253,12.8589
0.4407087545,16.9253,12.8588
0.4407250105,16.9328,12.8534
0.4407413945,16.932,12.8479
0.4407997225,16.9291,12.8543
